country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","08-03-2025 22:00:00",26.766433,80.927299,NO2,12,12,12
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","08-03-2025 22:00:00",26.766433,80.927299,NH3,3,4,3
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","08-03-2025 22:00:00",28.406963,77.849831,PM2.5,42,210,112
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","08-03-2025 22:00:00",28.38910936,79.42963708,SO2,25,25,25
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","08-03-2025 22:00:00",28.2348927,77.8683002,PM2.5,27,101,65
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","08-03-2025 22:00:00",28.999264,77.7590354,SO2,15,38,25
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","08-03-2025 22:00:00",28.999264,77.7590354,OZONE,17,129,87
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","08-03-2025 22:00:00",28.9535882,77.7622941,PM10,60,128,86
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","08-03-2025 22:00:00",28.9535882,77.7622941,SO2,8,18,13
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","08-03-2025 22:00:00",29.063510,77.709723,PM2.5,25,148,68
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","08-03-2025 22:00:00",28.840739,78.697531,NH3,5,10,7
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","08-03-2025 22:00:00",28.840739,78.697531,CO,8,118,39
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","08-03-2025 22:00:00",28.856664,78.772638,PM2.5,31,81,59
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","08-03-2025 22:00:00",28.856664,78.772638,OZONE,14,25,20
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","08-03-2025 22:00:00",28.849399,78.742362,PM10,36,114,66
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","08-03-2025 22:00:00","25.44919916 ","81.82735986 ",CO,4,71,19
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","08-03-2025 22:00:00",25.3505986,82.9083074,PM10,21,180,74
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","08-03-2025 22:00:00",25.3505986,82.9083074,SO2,15,19,17
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","08-03-2025 22:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","08-03-2025 22:00:00",29.063510,77.709723,NO2,8,42,19
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","08-03-2025 22:00:00",29.063510,77.709723,NH3,10,21,13
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","08-03-2025 22:00:00",29.063510,77.709723,SO2,8,31,18
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","08-03-2025 22:00:00",28.83526,78.74460,PM2.5,25,65,44
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","08-03-2025 22:00:00",28.83526,78.74460,SO2,14,15,14
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","08-03-2025 22:00:00",26.8458805,80.9365541,PM2.5,70,292,171
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","08-03-2025 22:00:00",26.8458805,80.9365541,PM10,132,202,161
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","08-03-2025 22:00:00",26.8458805,80.9365541,NO2,64,115,80
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","08-03-2025 22:00:00",26.8458805,80.9365541,NH3,10,25,17
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","08-03-2025 22:00:00",28.569230,77.393848,OZONE,4,110,54
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","08-03-2025 22:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","08-03-2025 22:00:00",29.4723508,77.7194031,PM2.5,46,143,80
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","08-03-2025 22:00:00",29.4723508,77.7194031,NH3,5,7,6
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","08-03-2025 22:00:00",28.840739,78.697531,PM2.5,18,48,30
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","08-03-2025 22:00:00","25.44919916 ","81.82735986 ",PM10,10,57,32
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","08-03-2025 22:00:00",22.06047,88.109737,SO2,6,21,14
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","08-03-2025 22:00:00",22.06047,88.109737,OZONE,21,25,23
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","08-03-2025 22:00:00",22.629801,88.352017,SO2,16,62,34
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","08-03-2025 22:00:00",22.554954,88.292568,PM2.5,70,122,88
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","08-03-2025 22:00:00",22.554954,88.292568,NO2,4,155,17
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","08-03-2025 22:00:00",22.6025571,88.3105664,NH3,7,10,9
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","08-03-2025 22:00:00",22.6025571,88.3105664,SO2,12,55,30
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","08-03-2025 22:00:00",22.6025571,88.3105664,OZONE,21,159,104
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","08-03-2025 22:00:00",22.611968,88.347422,SO2,9,11,10
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","08-03-2025 22:00:00",22.611968,88.347422,OZONE,8,20,16
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","08-03-2025 22:00:00",22.7605581,88.3617589,OZONE,4,80,48
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","08-03-2025 22:00:00",23.567923,87.306843,PM2.5,42,261,110
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","08-03-2025 22:00:00",23.567923,87.306843,NH3,1,2,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","08-03-2025 22:00:00",23.567923,87.306843,SO2,1,106,22
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","08-03-2025 22:00:00",23.567923,87.306843,OZONE,3,208,119
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","08-03-2025 22:00:00",23.5087640,87.3544400,PM2.5,27,264,96
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","08-03-2025 22:00:00",23.5087640,87.3544400,PM10,70,282,136
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","08-03-2025 22:00:00",23.5404352,87.2892225,NH3,3,8,4
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","08-03-2025 22:00:00",22.5687319,88.2797276,SO2,12,37,19
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","08-03-2025 22:00:00",22.5687319,88.2797276,CO,32,76,42
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","08-03-2025 22:00:00",22.5367507,88.3638022,PM2.5,80,116,97
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","08-03-2025 22:00:00",22.5367507,88.3638022,PM10,101,145,123
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","08-03-2025 22:00:00",22.58157048,88.41002457,PM10,54,93,75
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","08-03-2025 22:00:00",22.58157048,88.41002457,NH3,6,9,8
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","08-03-2025 22:00:00",22.58157048,88.41002457,CO,4,14,5
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","08-03-2025 22:00:00",22.58157048,88.41002457,OZONE,14,56,41
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","08-03-2025 22:00:00",22.556640,88.342674,PM2.5,73,194,112
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","08-03-2025 22:00:00",23.685297,86.945968,OZONE,9,48,32
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","08-03-2025 22:00:00",23.6181830,87.1057180,NO2,11,115,54
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","08-03-2025 22:00:00",23.616515,87.119133,PM10,92,287,168
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","08-03-2025 22:00:00",23.616515,87.119133,NO2,14,114,59
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","08-03-2025 22:00:00",23.616515,87.119133,CO,2,90,62
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","08-03-2025 22:00:00",25.32393,82.99687,NH3,1,1,1
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","08-03-2025 22:00:00",30.269444,78.044167,PM2.5,26,133,77
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","08-03-2025 22:00:00",29.2124114,78.9611753,CO,24,76,44
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","08-03-2025 22:00:00",22.556640,88.342674,OZONE,21,71,56
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","08-03-2025 22:00:00",22.49929,88.36917,PM10,112,172,135
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","08-03-2025 22:00:00",22.627847,88.380669,PM2.5,85,223,124
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","08-03-2025 22:00:00",22.627847,88.380669,SO2,8,13,10
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","08-03-2025 22:00:00",22.5448082,88.3403691,NO2,31,66,45
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","08-03-2025 22:00:00",22.5448082,88.3403691,NH3,5,7,6
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","08-03-2025 22:00:00",22.51106,88.35142,PM2.5,50,132,92
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","08-03-2025 22:00:00",26.6879226,88.4152495,NH3,14,20,16
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","08-03-2025 22:00:00",26.6879226,88.4152495,CO,36,64,47
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","08-03-2025 22:00:00",16.486692,80.699436,NO2,4,66,29
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","08-03-2025 22:00:00",16.486692,80.699436,OZONE,31,38,35
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","08-03-2025 22:00:00",16.509717,80.612222,NH3,2,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","08-03-2025 22:00:00",16.554731,80.649110,NO2,14,17,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","08-03-2025 22:00:00",16.554731,80.649110,NH3,3,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","08-03-2025 22:00:00",16.554731,80.649110,OZONE,10,61,39
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","08-03-2025 22:00:00",17.72,83.3,NO2,43,82,61
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","08-03-2025 22:00:00",13.204880,79.097889,NH3,3,6,4
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","08-03-2025 22:00:00",13.204880,79.097889,OZONE,27,43,34
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","08-03-2025 22:00:00",14.465052,78.824187,NH3,5,6,6
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","08-03-2025 22:00:00",16.9872867,81.7363176,NH3,5,11,7
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","08-03-2025 22:00:00",11.654054,92.734055,PM2.5,29,80,54
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","08-03-2025 22:00:00",11.654054,92.734055,CO,32,82,35
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","08-03-2025 22:00:00",16.5150833,80.5181667,PM10,70,122,91
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","08-03-2025 22:00:00",16.5150833,80.5181667,SO2,5,13,8
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","08-03-2025 22:00:00",17.72,83.3,CO,12,70,26
India,Assam,Guwahati,"IITG, Guwahati - PCBA","08-03-2025 22:00:00",26.2028636,91.70046436,PM2.5,113,351,232
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","08-03-2025 22:00:00",26.10887,91.589544,PM2.5,78,326,213
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","08-03-2025 22:00:00",26.10887,91.589544,NO2,18,41,20
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","08-03-2025 22:00:00",16.5150833,80.5181667,OZONE,13,73,56
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","08-03-2025 22:00:00",14.675886,77.593027,NO2,19,36,26
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","08-03-2025 22:00:00",13.67,79.35,OZONE,20,88,62
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","08-03-2025 22:00:00",26.181742,91.78063,OZONE,6,72,44
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","08-03-2025 22:00:00",26.187500,91.744194,PM2.5,48,301,186
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","08-03-2025 22:00:00",26.446912,91.439057,PM2.5,134,361,263
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","08-03-2025 22:00:00",26.987634,94.636574,PM10,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","08-03-2025 22:00:00",24.7955,84.9994,NO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","08-03-2025 22:00:00",24.7955,84.9994,CO,14,109,56
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","08-03-2025 22:00:00",24.792403,84.992416,PM2.5,23,385,115
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","08-03-2025 22:00:00",24.792403,84.992416,SO2,14,16,15
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","08-03-2025 22:00:00",24.762518,84.982348,NO2,17,20,20
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","08-03-2025 22:00:00",24.762518,84.982348,SO2,6,11,8
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","08-03-2025 22:00:00",24.762518,84.982348,CO,18,40,24
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","08-03-2025 22:00:00",25.697189,85.245900,PM10,110,413,213
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-03-2025 22:00:00",25.599486,85.113666,PM10,62,414,124
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-03-2025 22:00:00",25.599486,85.113666,NO2,18,77,41
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-03-2025 22:00:00",25.599486,85.113666,SO2,3,22,11
India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-03-2025 22:00:00",25.596727,85.085624,PM10,104,405,182
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","08-03-2025 22:00:00",25.366336,87.117468,NO2,11,279,41
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","08-03-2025 22:00:00",25.366336,87.117468,CO,42,107,73
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","08-03-2025 22:00:00",25.892357,86.590325,NO2,7,8,8
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","08-03-2025 22:00:00",25.586562,85.043586,PM2.5,NA,NA,NA
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-03-2025 22:00:00",25.592539,85.227158,NO2,6,23,12
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-03-2025 22:00:00",25.592539,85.227158,OZONE,10,30,16
India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-03-2025 22:00:00",25.619651,85.147382,PM10,125,500,263
India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-03-2025 22:00:00",25.619651,85.147382,NO2,29,179,82
India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-03-2025 22:00:00",25.619651,85.147382,SO2,5,11,7
India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-03-2025 22:00:00",25.619651,85.147382,CO,28,76,45
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","08-03-2025 22:00:00",25.5626095,84.663264,SO2,8,10,9
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","08-03-2025 22:00:00",24.75746,84.366208,CO,12,40,21
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","08-03-2025 22:00:00",24.75746,84.366208,OZONE,18,80,65
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","08-03-2025 22:00:00",25.42742023,86.13886079,PM10,83,403,144
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","08-03-2025 22:00:00",25.42742023,86.13886079,NO2,33,135,58
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","08-03-2025 22:00:00",26.80365,84.51954,PM2.5,32,263,131
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","08-03-2025 22:00:00",25.265194,87.012947,NO2,11,13,12
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","08-03-2025 22:00:00",25.265194,87.012947,OZONE,1,32,16
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","08-03-2025 22:00:00",25.204762,85.514960,PM10,68,152,109
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","08-03-2025 22:00:00",25.204762,85.514960,NO2,8,10,9
India,Bihar,Munger,"Town Hall, Munger - BSPCB","08-03-2025 22:00:00",25.376776,86.471523,SO2,2,42,34
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","08-03-2025 22:00:00",26.11442,85.39813,CO,10,82,37
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","08-03-2025 22:00:00",26.1403345,85.3650192,PM2.5,2,336,102
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","08-03-2025 22:00:00",25.697189,85.245900,OZONE,11,137,63
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","08-03-2025 22:00:00",27.308328,84.531742,SO2,6,7,6
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","08-03-2025 22:00:00",27.308328,84.531742,OZONE,9,10,10
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","08-03-2025 22:00:00",25.859655,85.77944,NO2,1,3,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","08-03-2025 22:00:00",25.859655,85.77944,NH3,2,2,2
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","08-03-2025 22:00:00",25.859655,85.77944,CO,3,77,42
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","08-03-2025 22:00:00",25.892357,86.590325,OZONE,3,24,6
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","08-03-2025 22:00:00",22.118125,83.140608,PM2.5,49,82,62
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","08-03-2025 22:00:00",22.118125,83.140608,NO2,20,46,30
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","08-03-2025 22:00:00",22.118125,83.140608,NH3,2,3,3
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","08-03-2025 22:00:00",22.368195,82.746431,PM10,58,500,111
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","08-03-2025 22:00:00",22.368195,82.746431,NO2,32,49,36
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","08-03-2025 22:00:00",22.368195,82.746431,CO,38,64,42
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","08-03-2025 22:00:00",22.348441,82.549611,PM2.5,49,245,128
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","08-03-2025 22:00:00",22.348441,82.549611,SO2,9,21,11
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","08-03-2025 22:00:00",22.126650,83.483212,PM2.5,16,352,108
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","08-03-2025 22:00:00",22.1910172,83.5197009,PM10,94,322,135
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","08-03-2025 22:00:00",22.1910172,83.5197009,NO2,16,91,43
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","08-03-2025 22:00:00",22.1910172,83.5197009,SO2,8,27,13
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","08-03-2025 22:00:00",21.258815,81.578979,NH3,6,7,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","08-03-2025 22:00:00",21.258815,81.578979,CO,24,50,33
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","08-03-2025 22:00:00",21.219665,81.630094,SO2,4,14,7
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","08-03-2025 22:00:00",21.237755,81.705301,PM10,38,110,71
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","08-03-2025 22:00:00",22.06631475,83.33820077,PM10,57,304,142
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","08-03-2025 22:00:00",30.719859,76.738637,SO2,7,20,12
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","08-03-2025 22:00:00",30.719859,76.738637,CO,38,54,38
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","08-03-2025 22:00:00",30.719859,76.738637,OZONE,28,104,103
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","08-03-2025 22:00:00",21.185571,81.343175,CO,24,70,38
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","08-03-2025 22:00:00",21.185571,81.343175,OZONE,8,38,25
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","08-03-2025 22:00:00",21.224231,81.408350,SO2,15,106,45
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","08-03-2025 22:00:00",22.08815,82.13737,SO2,19,23,21
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","08-03-2025 22:00:00",22.08815,82.13737,CO,24,44,34
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-03-2025 22:00:00",28.695381,77.181665,PM2.5,40,305,167
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-03-2025 22:00:00",28.695381,77.181665,NO2,27,132,65
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","08-03-2025 22:00:00",28.4706914,77.1099364,PM10,50,146,101
India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-03-2025 22:00:00",28.815329,77.153010,NH3,10,11,10
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-03-2025 22:00:00",28.647622,77.3158090,NO2,65,152,109
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-03-2025 22:00:00",28.647622,77.3158090,NH3,7,12,10
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","08-03-2025 22:00:00",22.06631475,83.33820077,SO2,6,28,9
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","08-03-2025 22:00:00",26.2271665,84.3570427,OZONE,1,122,64
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-03-2025 22:00:00",30.751462,76.762879,NH3,22,32,25
India,Delhi,Delhi,"ITO, Delhi - CPCB","08-03-2025 22:00:00",28.628624,77.241060,CO,42,147,75
India,Delhi,Delhi,"ITO, Delhi - CPCB","08-03-2025 22:00:00",28.628624,77.241060,OZONE,8,68,41
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-03-2025 22:00:00",28.732820,77.170633,PM2.5,42,319,190
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-03-2025 22:00:00",28.732820,77.170633,NO2,13,97,48
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","08-03-2025 22:00:00",28.580280,77.233829,PM2.5,20,193,93
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","08-03-2025 22:00:00",28.580280,77.233829,NH3,5,8,7
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","08-03-2025 22:00:00",28.588333,77.221667,PM2.5,26,195,83
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","08-03-2025 22:00:00",28.611281,77.237738,NO2,30,138,82
India,Delhi,Delhi,"Narela, Delhi - DPCC","08-03-2025 22:00:00",28.822836,77.101981,NO2,16,57,27
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","08-03-2025 22:00:00",28.567890,77.250515,OZONE,2,152,94
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","08-03-2025 22:00:00",28.6573814,77.1585447,PM2.5,51,228,121
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","08-03-2025 22:00:00",28.6573814,77.1585447,PM10,85,190,136
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","08-03-2025 22:00:00",28.530785,77.271255,PM2.5,30,217,117
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","08-03-2025 22:00:00",28.623763,77.287209,PM10,90,217,149
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","08-03-2025 22:00:00",28.623763,77.287209,NH3,4,7,6
India,Delhi,Delhi,"DTU, Delhi - CPCB","08-03-2025 22:00:00",28.7500499,77.1112615,OZONE,25,34,29
