city,date,timezone,temperature_max,temperature_min,temperature_mean,humidity_max,humidity_min,humidity_mean,rain_sum,precipitation_hours,wind_speed_max,wind_speed_mean,wind_gusts_max,wind_direction,radiation_sum,cloudcover_mean
Delhi,2025-01-01,Asia/Kolkata,17.0,6.9,10.5,100.0,67.0,90.0,0.0,0.0,9.1,6.0,22.7,290.0,10.79,53.0
Delhi,2025-01-02,Asia/Kolkata,18.5,7.3,11.8,98.0,65.0,87.0,0.0,0.0,10.2,6.2,22.0,285.0,12.27,83.0
Delhi,2025-01-03,Asia/Kolkata,19.6,7.4,11.7,100.0,64.0,90.0,0.0,0.0,6.2,3.4,12.6,286.0,10.34,75.0
Delhi,2025-01-04,Asia/Kolkata,21.0,7.2,12.6,100.0,68.0,90.0,0.0,0.0,7.7,3.8,13.7,106.0,11.16,48.0
Delhi,2025-01-05,Asia/Kolkata,18.1,8.4,12.6,100.0,72.0,89.0,0.0,0.0,9.6,6.4,23.4,117.0,11.36,29.0
Delhi,2025-01-06,Asia/Kolkata,18.0,8.9,12.9,100.0,71.0,89.0,0.5,1.0,9.6,5.8,21.2,341.0,11.46,36.0
Delhi,2025-01-07,Asia/Kolkata,17.6,9.8,12.7,100.0,69.0,89.0,0.0,0.0,13.4,9.8,31.7,294.0,9.01,31.0
Delhi,2025-01-08,Asia/Kolkata,18.3,8.0,12.1,91.0,52.0,78.0,0.0,0.0,11.3,8.4,27.4,281.0,13.03,1.0
Delhi,2025-01-09,Asia/Kolkata,18.4,5.6,11.7,100.0,56.0,82.0,0.0,0.0,3.7,2.1,13.3,58.0,12.88,24.0
Delhi,2025-01-10,Asia/Kolkata,17.8,7.3,11.7,100.0,59.0,86.0,0.0,0.0,7.2,4.1,16.9,93.0,12.68,18.0
Delhi,2025-01-11,Asia/Kolkata,16.3,8.4,12.0,97.0,73.0,88.0,4.9,7.0,12.9,7.5,28.4,93.0,8.48,54.0
Delhi,2025-01-12,Asia/Kolkata,17.7,9.9,12.9,97.0,68.0,88.0,1.4,5.0,7.5,4.7,16.9,30.0,10.03,29.0
Delhi,2025-01-13,Asia/Kolkata,19.1,7.6,12.8,99.0,66.0,87.0,0.0,0.0,9.1,6.6,18.7,301.0,13.08,2.0
Delhi,2025-01-14,Asia/Kolkata,18.4,7.4,12.5,98.0,63.0,86.0,0.0,0.0,8.0,4.6,15.8,304.0,13.41,0.0
Delhi,2025-01-15,Asia/Kolkata,18.2,7.4,12.2,100.0,65.0,88.0,1.3,2.0,6.2,3.6,19.1,106.0,11.39,58.0
Delhi,2025-01-16,Asia/Kolkata,18.6,10.7,13.8,97.0,59.0,84.0,1.1,6.0,8.0,5.1,21.2,51.0,10.42,52.0
Delhi,2025-01-17,Asia/Kolkata,18.8,8.8,12.7,95.0,57.0,82.0,0.0,0.0,9.6,7.5,23.0,315.0,13.83,2.0
Delhi,2025-01-18,Asia/Kolkata,17.7,6.8,11.6,100.0,66.0,89.0,0.0,0.0,7.1,3.6,17.3,297.0,11.25,67.0
Delhi,2025-01-19,Asia/Kolkata,21.1,8.0,13.5,100.0,65.0,89.0,0.0,0.0,5.3,3.0,13.7,356.0,11.24,75.0
Delhi,2025-01-20,Asia/Kolkata,21.9,10.5,15.7,96.0,64.0,85.0,0.0,0.0,10.2,7.3,24.5,293.0,13.73,2.0
Delhi,2025-01-21,Asia/Kolkata,21.6,10.0,15.2,95.0,57.0,81.0,0.0,0.0,9.2,7.3,22.3,292.0,13.95,0.0
Delhi,2025-01-22,Asia/Kolkata,22.3,8.4,15.4,99.0,55.0,81.0,0.0,0.0,8.4,4.5,17.3,312.0,13.63,10.0
Delhi,2025-01-23,Asia/Kolkata,21.7,10.4,15.7,98.0,44.0,73.0,0.2,1.0,11.9,7.1,25.6,312.0,14.27,16.0
Delhi,2025-01-24,Asia/Kolkata,20.6,9.4,14.4,89.0,45.0,70.0,0.0,0.0,12.9,9.2,29.5,291.0,14.71,0.0
Delhi,2025-01-25,Asia/Kolkata,20.0,8.4,13.5,81.0,48.0,68.0,0.0,0.0,10.2,8.4,25.2,275.0,15.09,0.0
Delhi,2025-01-26,Asia/Kolkata,20.2,7.2,13.0,87.0,47.0,72.0,0.0,0.0,8.6,6.6,22.0,277.0,15.26,0.0
Delhi,2025-01-27,Asia/Kolkata,20.1,6.2,12.8,95.0,46.0,74.0,0.0,0.0,8.7,6.0,22.7,277.0,15.32,0.0
Delhi,2025-01-28,Asia/Kolkata,20.7,6.6,13.6,90.0,45.0,71.0,0.0,0.0,7.5,4.8,16.9,262.0,15.45,0.0
Delhi,2025-01-29,Asia/Kolkata,23.6,8.7,16.2,91.0,33.0,66.0,0.0,0.0,8.7,6.7,22.3,108.0,15.12,2.0
Delhi,2025-01-30,Asia/Kolkata,24.2,11.6,17.3,90.0,40.0,71.0,0.0,0.0,7.7,5.0,18.0,112.0,15.0,0.0
Delhi,2025-01-31,Asia/Kolkata,24.7,11.3,17.1,100.0,37.0,79.0,0.0,0.0,7.4,4.1,18.0,51.0,14.18,18.0
Delhi,2025-02-01,Asia/Kolkata,24.8,11.3,17.9,93.0,34.0,71.0,0.0,0.0,10.2,5.7,22.0,49.0,14.4,18.0
Delhi,2025-02-02,Asia/Kolkata,22.4,12.5,16.8,94.0,49.0,77.0,0.0,0.0,10.4,7.1,25.6,333.0,15.29,6.0
Delhi,2025-02-03,Asia/Kolkata,21.5,9.5,15.2,94.0,45.0,73.0,0.1,1.0,7.5,5.0,16.9,344.0,15.88,5.0
Delhi,2025-02-04,Asia/Kolkata,21.4,12.5,16.8,90.0,57.0,74.0,3.9,4.0,10.2,4.7,35.6,83.0,10.09,57.0
Delhi,2025-02-05,Asia/Kolkata,20.5,9.8,15.0,100.0,41.0,75.0,1.1,2.0,11.0,6.8,27.0,308.0,16.21,6.0
Delhi,2025-02-06,Asia/Kolkata,20.3,10.0,14.6,82.0,36.0,60.0,0.0,0.0,15.9,11.5,37.4,320.0,16.58,4.0
Delhi,2025-02-07,Asia/Kolkata,20.0,9.5,14.0,78.0,39.0,62.0,0.0,0.0,16.8,12.1,38.5,291.0,16.58,10.0
Delhi,2025-02-08,Asia/Kolkata,21.8,9.9,15.1,81.0,44.0,65.0,0.0,0.0,10.8,8.8,27.7,288.0,16.37,34.0
Delhi,2025-02-09,Asia/Kolkata,23.3,9.2,15.8,89.0,42.0,72.0,0.0,0.0,6.9,4.4,19.8,300.0,16.47,8.0
Delhi,2025-02-10,Asia/Kolkata,25.0,9.6,16.9,96.0,37.0,73.0,0.0,0.0,6.3,4.2,19.4,303.0,16.25,6.0
Delhi,2025-02-11,Asia/Kolkata,25.8,10.2,17.9,100.0,43.0,74.0,0.0,0.0,8.7,4.5,23.0,342.0,16.12,20.0
Delhi,2025-02-12,Asia/Kolkata,23.7,12.5,17.5,84.0,35.0,62.0,0.0,0.0,15.8,10.3,38.2,306.0,17.2,0.0
Delhi,2025-02-13,Asia/Kolkata,22.6,12.2,16.7,74.0,36.0,56.0,0.0,0.0,15.0,12.4,36.4,302.0,17.49,1.0
Delhi,2025-02-14,Asia/Kolkata,23.2,10.9,16.9,68.0,36.0,53.0,0.0,0.0,12.8,10.2,33.1,293.0,17.2,15.0
Delhi,2025-02-15,Asia/Kolkata,24.0,11.2,17.8,85.0,33.0,61.0,0.0,0.0,11.6,6.0,31.0,18.0,16.79,28.0
Delhi,2025-02-16,Asia/Kolkata,25.7,11.7,18.6,90.0,33.0,63.0,0.0,0.0,8.9,5.1,24.1,360.0,15.99,44.0
Delhi,2025-02-17,Asia/Kolkata,26.7,12.9,19.3,92.0,30.0,65.0,0.0,0.0,8.1,4.2,22.0,338.0,17.18,43.0
Delhi,2025-02-18,Asia/Kolkata,25.0,14.4,18.9,88.0,36.0,66.0,0.0,0.0,8.5,5.5,23.4,294.0,12.21,45.0
Delhi,2025-02-19,Asia/Kolkata,25.7,11.9,18.8,86.0,31.0,61.0,0.0,0.0,9.4,5.3,24.8,263.0,16.79,72.0
Delhi,2025-02-20,Asia/Kolkata,23.4,14.6,18.5,93.0,49.0,74.0,6.6,10.0,22.6,12.5,46.4,85.0,14.36,53.0
Delhi,2025-02-21,Asia/Kolkata,23.9,13.6,18.1,94.0,51.0,77.0,0.2,1.0,10.8,6.7,25.2,355.0,16.85,26.0
Delhi,2025-02-22,Asia/Kolkata,22.7,12.5,17.1,94.0,46.0,74.0,0.0,0.0,11.9,8.5,29.5,304.0,17.02,26.0
Delhi,2025-02-23,Asia/Kolkata,23.9,12.1,17.6,91.0,44.0,71.0,0.0,0.0,9.0,5.8,24.8,308.0,18.46,0.0
Delhi,2025-02-24,Asia/Kolkata,25.2,11.5,18.1,91.0,35.0,68.0,0.0,0.0,8.9,5.3,24.5,320.0,18.72,21.0
Delhi,2025-02-25,Asia/Kolkata,26.3,12.3,19.4,94.0,37.0,64.0,0.0,0.0,8.1,5.0,22.7,323.0,17.21,50.0
Delhi,2025-02-26,Asia/Kolkata,29.9,16.6,23.2,75.0,32.0,56.0,0.0,0.0,7.7,4.4,20.5,179.0,16.91,86.0
Delhi,2025-02-27,Asia/Kolkata,22.4,17.7,20.0,89.0,64.0,75.0,4.4,6.0,19.0,9.8,40.0,61.0,5.89,98.0
Delhi,2025-02-28,Asia/Kolkata,23.5,17.5,19.5,95.0,63.0,76.0,12.7,8.0,20.5,10.9,45.0,87.0,11.26,75.0
Delhi,2025-03-01,Asia/Kolkata,23.9,14.9,19.2,94.0,63.0,83.0,9.5,6.0,13.2,7.5,28.4,69.0,14.99,57.0
Delhi,2025-03-02,Asia/Kolkata,24.0,14.5,18.4,92.0,39.0,70.0,0.0,0.0,13.6,8.2,32.8,323.0,19.94,0.0
Delhi,2025-03-03,Asia/Kolkata,26.7,11.7,19.6,82.0,30.0,60.0,0.0,0.0,10.7,5.9,20.9,125.0,18.86,7.0
Delhi,2025-03-04,Asia/Kolkata,24.1,14.1,19.2,91.0,41.0,64.0,0.5,3.0,18.4,10.7,41.0,296.0,18.0,8.0
Delhi,2025-03-05,Asia/Kolkata,22.2,11.9,16.9,67.0,32.0,50.0,0.0,0.0,23.0,17.5,52.6,300.0,20.72,0.0
Delhi,2025-03-06,Asia/Kolkata,25.6,11.8,18.3,71.0,31.0,50.0,0.0,0.0,13.7,9.6,34.2,285.0,20.75,0.0
Delhi,2025-03-07,Asia/Kolkata,27.3,11.0,19.0,83.0,26.0,55.0,0.0,0.0,8.9,5.3,23.4,298.0,20.53,0.0
Delhi,2025-03-08,Asia/Kolkata,15.9,12.9,,70.0,64.0,,,0.0,6.8,,12.2,,,
Delhi,2025-03-09,Asia/Kolkata,,,,,,,,0.0,,,,,,
Bangalore,2024-09-10,Asia/Kolkata,28.4,19.8,23.3,98.0,54.0,79.0,1.9,12.0,29.9,21.0,52.6,254.0,21.25,91.0
Bangalore,2024-09-11,Asia/Kolkata,28.7,19.5,23.3,98.0,53.0,77.0,0.7,6.0,22.9,18.0,45.0,254.0,20.42,93.0
Bangalore,2024-09-12,Asia/Kolkata,29.1,19.4,23.3,98.0,50.0,76.0,0.7,6.0,22.1,15.7,41.4,262.0,20.29,73.0
Bangalore,2024-09-13,Asia/Kolkata,28.4,18.5,23.1,99.0,47.0,74.0,0.0,0.0,20.8,13.2,38.5,273.0,20.62,100.0
Bangalore,2024-09-14,Asia/Kolkata,28.4,18.7,23.1,98.0,50.0,75.0,0.9,4.0,20.9,11.9,39.2,278.0,22.13,99.0
Bangalore,2024-09-15,Asia/Kolkata,28.4,18.4,23.3,98.0,51.0,75.0,0.6,6.0,18.6,13.4,37.1,284.0,22.96,78.0
Bangalore,2024-09-16,Asia/Kolkata,28.4,17.5,22.8,98.0,50.0,76.0,0.7,3.0,22.6,13.5,42.8,287.0,22.91,79.0
Bangalore,2024-09-17,Asia/Kolkata,28.2,18.6,23.0,99.0,54.0,77.0,0.4,3.0,20.4,14.4,42.5,284.0,22.01,31.0
Bangalore,2024-09-18,Asia/Kolkata,28.4,17.9,23.0,98.0,40.0,67.0,0.0,0.0,16.8,11.7,34.6,290.0,26.67,27.0
Bangalore,2024-09-19,Asia/Kolkata,28.8,17.4,22.9,97.0,43.0,71.0,0.6,4.0,18.4,9.7,29.9,273.0,24.54,21.0
Bangalore,2024-09-20,Asia/Kolkata,28.8,19.6,23.8,91.0,49.0,70.0,0.1,1.0,13.3,9.5,29.9,271.0,23.68,84.0
Bangalore,2024-09-21,Asia/Kolkata,29.2,19.1,24.0,98.0,49.0,70.0,0.1,1.0,18.6,13.1,38.2,285.0,21.61,91.0
Bangalore,2024-09-22,Asia/Kolkata,29.0,19.5,24.0,94.0,50.0,71.0,1.4,3.0,19.3,13.4,37.8,292.0,19.45,91.0
Bangalore,2024-09-23,Asia/Kolkata,29.3,20.0,23.5,96.0,55.0,80.0,5.3,10.0,20.0,13.8,37.1,277.0,18.12,88.0
Bangalore,2024-09-24,Asia/Kolkata,28.5,20.5,23.0,95.0,59.0,84.0,4.4,12.0,23.5,16.7,45.4,260.0,14.81,100.0
Bangalore,2024-09-25,Asia/Kolkata,28.7,20.3,23.3,98.0,57.0,80.0,2.5,9.0,23.4,16.6,42.8,264.0,17.13,100.0
Bangalore,2024-09-26,Asia/Kolkata,28.8,19.5,23.6,97.0,52.0,76.0,0.6,4.0,19.5,14.6,36.0,257.0,17.82,100.0
Bangalore,2024-09-27,Asia/Kolkata,28.7,19.4,23.3,98.0,55.0,79.0,1.5,4.0,16.8,11.1,31.7,256.0,19.09,100.0
Bangalore,2024-09-28,Asia/Kolkata,28.5,19.6,23.2,99.0,59.0,82.0,3.0,11.0,15.4,6.6,25.9,16.0,19.98,90.0
Bangalore,2024-09-29,Asia/Kolkata,28.5,20.3,24.0,98.0,57.0,78.0,5.5,13.0,12.1,7.6,24.8,101.0,20.4,56.0
Bangalore,2024-09-30,Asia/Kolkata,30.1,20.4,24.5,99.0,46.0,73.0,0.1,1.0,13.6,8.3,25.6,119.0,23.16,35.0
Bangalore,2024-10-01,Asia/Kolkata,30.6,19.7,24.8,99.0,48.0,73.0,0.4,3.0,10.6,5.6,24.5,132.0,22.67,47.0
Bangalore,2024-10-02,Asia/Kolkata,29.8,20.3,24.1,96.0,56.0,78.0,9.8,11.0,14.6,8.3,29.9,200.0,22.17,65.0
Bangalore,2024-10-03,Asia/Kolkata,28.3,19.9,23.3,99.0,57.0,82.0,4.2,6.0,15.5,9.7,32.0,292.0,19.48,100.0
Bangalore,2024-10-04,Asia/Kolkata,28.5,19.8,23.5,98.0,60.0,82.0,7.2,5.0,12.3,9.2,27.7,291.0,19.36,100.0
Bangalore,2024-10-05,Asia/Kolkata,26.8,20.0,22.4,99.0,66.0,87.0,11.3,13.0,14.3,8.3,28.4,306.0,12.77,100.0
Bangalore,2024-10-06,Asia/Kolkata,27.3,19.6,23.2,98.0,56.0,78.0,0.5,2.0,11.4,6.1,24.8,90.0,15.96,100.0
Bangalore,2024-10-07,Asia/Kolkata,28.9,19.1,23.0,97.0,45.0,77.0,0.9,4.0,23.5,11.5,43.2,86.0,21.4,64.0
Bangalore,2024-10-08,Asia/Kolkata,27.8,19.9,23.2,98.0,57.0,82.0,10.7,9.0,13.4,8.5,24.1,127.0,15.39,98.0
Bangalore,2024-10-09,Asia/Kolkata,28.0,20.2,23.2,97.0,58.0,82.0,5.2,8.0,14.4,10.0,29.9,131.0,21.66,74.0
Bangalore,2024-10-10,Asia/Kolkata,27.5,19.8,22.8,99.0,61.0,84.0,6.5,12.0,17.5,9.1,32.8,150.0,19.2,91.0
Bangalore,2024-10-11,Asia/Kolkata,27.8,19.8,22.8,98.0,60.0,84.0,4.9,12.0,17.3,9.9,31.3,128.0,18.95,92.0
Bangalore,2024-10-12,Asia/Kolkata,28.1,20.3,23.2,99.0,58.0,82.0,7.2,8.0,15.3,10.4,34.2,112.0,17.47,96.0
Bangalore,2024-10-13,Asia/Kolkata,27.8,20.3,23.2,98.0,57.0,81.0,1.8,11.0,19.7,12.1,37.1,104.0,18.13,87.0
Bangalore,2024-10-14,Asia/Kolkata,23.4,19.3,21.0,100.0,77.0,93.0,14.4,13.0,13.7,7.2,28.4,1.0,5.38,100.0
Bangalore,2024-10-15,Asia/Kolkata,23.1,19.8,21.2,98.0,82.0,92.0,31.5,24.0,15.9,8.8,31.7,43.0,7.49,100.0
Bangalore,2024-10-16,Asia/Kolkata,22.9,19.2,20.7,100.0,82.0,93.0,13.3,15.0,11.6,6.1,27.0,316.0,7.72,100.0
Bangalore,2024-10-17,Asia/Kolkata,27.0,19.8,22.8,99.0,61.0,83.0,0.8,7.0,14.7,8.9,30.6,244.0,18.46,99.0
Bangalore,2024-10-18,Asia/Kolkata,27.6,19.5,22.2,99.0,62.0,87.0,8.4,7.0,18.5,7.9,33.1,251.0,15.65,100.0
Bangalore,2024-10-19,Asia/Kolkata,24.7,18.9,21.4,100.0,76.0,90.0,8.5,14.0,10.1,5.5,18.7,17.0,12.0,100.0
Bangalore,2024-10-20,Asia/Kolkata,26.3,19.3,21.7,99.0,67.0,89.0,21.1,18.0,11.7,5.9,25.2,60.0,12.85,98.0
Bangalore,2024-10-21,Asia/Kolkata,26.8,19.6,22.2,99.0,70.0,88.0,17.8,14.0,10.2,5.9,25.6,113.0,15.6,94.0
Bangalore,2024-10-22,Asia/Kolkata,27.5,18.3,21.9,100.0,61.0,87.0,27.3,13.0,11.9,5.0,28.8,90.0,18.8,84.0
Bangalore,2024-10-23,Asia/Kolkata,27.5,19.2,22.4,100.0,61.0,86.0,20.1,16.0,10.4,4.7,21.2,53.0,20.57,81.0
Bangalore,2024-10-24,Asia/Kolkata,26.2,19.0,21.9,98.0,63.0,85.0,1.1,9.0,6.2,4.3,18.0,255.0,15.49,99.0
Bangalore,2024-10-25,Asia/Kolkata,27.0,17.3,21.9,99.0,50.0,78.0,0.0,0.0,8.7,6.4,19.1,339.0,20.99,100.0
Bangalore,2024-10-26,Asia/Kolkata,26.6,17.0,21.6,91.0,52.0,73.0,0.0,0.0,13.2,9.2,27.4,349.0,22.04,14.0
Bangalore,2024-10-27,Asia/Kolkata,26.7,15.5,21.1,93.0,52.0,75.0,0.0,0.0,11.0,7.7,22.3,323.0,20.97,21.0
Bangalore,2024-10-28,Asia/Kolkata,27.1,16.5,21.9,96.0,51.0,75.0,0.0,0.0,9.0,5.8,18.7,263.0,22.15,32.0
Bangalore,2024-10-29,Asia/Kolkata,27.6,17.5,22.5,98.0,52.0,76.0,0.4,4.0,9.7,6.4,19.8,307.0,21.14,20.0
Bangalore,2024-10-30,Asia/Kolkata,27.3,17.8,22.3,95.0,58.0,80.0,1.1,6.0,7.5,4.6,15.8,87.0,20.21,40.0
Bangalore,2024-10-31,Asia/Kolkata,27.8,18.3,22.5,98.0,60.0,83.0,4.0,4.0,10.0,4.9,16.9,109.0,18.03,47.0
Bangalore,2024-11-01,Asia/Kolkata,26.8,19.7,22.2,99.0,63.0,84.0,8.2,14.0,9.6,5.8,19.8,104.0,17.18,54.0
Bangalore,2024-11-02,Asia/Kolkata,27.6,18.8,22.1,100.0,55.0,83.0,1.2,9.0,19.9,9.9,37.1,89.0,19.45,58.0
Bangalore,2024-11-03,Asia/Kolkata,27.7,19.5,22.3,98.0,54.0,81.0,0.7,4.0,17.6,11.0,34.2,96.0,18.34,57.0
Bangalore,2024-11-04,Asia/Kolkata,27.0,19.5,22.3,98.0,54.0,79.0,1.0,7.0,14.8,10.9,31.0,87.0,19.05,53.0
Bangalore,2024-11-05,Asia/Kolkata,27.0,17.1,21.9,96.0,48.0,72.0,0.0,0.0,13.6,11.0,28.8,64.0,19.74,35.0
Bangalore,2024-11-06,Asia/Kolkata,27.7,16.3,22.2,91.0,44.0,67.0,0.1,1.0,16.5,10.9,29.9,50.0,20.19,48.0
Bangalore,2024-11-07,Asia/Kolkata,27.4,19.0,22.5,93.0,55.0,76.0,1.3,5.0,19.9,12.2,40.3,58.0,17.47,81.0
Bangalore,2024-11-08,Asia/Kolkata,28.9,18.2,22.8,98.0,43.0,72.0,0.0,0.0,17.2,12.5,34.9,68.0,22.18,76.0
Bangalore,2024-11-09,Asia/Kolkata,27.7,18.0,22.2,96.0,41.0,68.0,0.0,0.0,17.2,11.8,33.8,65.0,20.92,96.0
Bangalore,2024-11-10,Asia/Kolkata,26.9,17.4,21.9,97.0,46.0,71.0,0.4,3.0,16.4,11.3,33.5,58.0,20.43,48.0
Bangalore,2024-11-11,Asia/Kolkata,27.8,17.2,22.2,95.0,42.0,66.0,0.0,0.0,16.9,11.1,34.6,43.0,21.95,54.0
Bangalore,2024-11-12,Asia/Kolkata,27.0,18.9,22.2,94.0,58.0,75.0,0.9,5.0,18.4,12.2,36.4,41.0,11.94,85.0
Bangalore,2024-11-13,Asia/Kolkata,26.9,19.8,22.3,96.0,61.0,85.0,9.9,6.0,17.4,12.3,42.1,72.0,13.4,98.0
Bangalore,2024-11-14,Asia/Kolkata,25.7,19.8,21.9,98.0,67.0,87.0,6.0,9.0,16.2,11.2,41.8,85.0,13.36,95.0
Bangalore,2024-11-15,Asia/Kolkata,26.9,19.9,22.0,98.0,63.0,86.0,10.0,9.0,15.4,10.7,37.4,76.0,14.72,100.0
Bangalore,2024-11-16,Asia/Kolkata,26.3,19.6,22.0,98.0,63.0,86.0,3.4,9.0,17.2,12.0,43.9,80.0,16.64,87.0
Bangalore,2024-11-17,Asia/Kolkata,27.3,19.8,22.7,97.0,57.0,80.0,0.5,5.0,14.1,11.7,36.0,79.0,17.84,64.0
Bangalore,2024-11-18,Asia/Kolkata,26.8,18.9,22.3,96.0,52.0,77.0,0.1,1.0,14.9,11.4,38.5,80.0,17.59,77.0
Bangalore,2024-11-19,Asia/Kolkata,27.3,18.5,22.2,97.0,46.0,73.0,0.0,0.0,13.6,10.9,33.5,67.0,18.93,75.0
Bangalore,2024-11-20,Asia/Kolkata,28.0,17.5,22.0,99.0,39.0,71.0,0.0,0.0,12.4,10.2,33.5,88.0,20.13,96.0
Bangalore,2024-11-21,Asia/Kolkata,27.5,17.2,22.0,99.0,41.0,71.0,0.0,0.0,12.2,8.7,26.6,77.0,16.93,72.0
Bangalore,2024-11-22,Asia/Kolkata,27.9,16.3,21.8,99.0,40.0,69.0,0.0,0.0,12.1,9.3,29.9,72.0,21.52,38.0
Bangalore,2024-11-23,Asia/Kolkata,28.6,16.7,22.3,99.0,39.0,68.0,0.0,0.0,11.0,8.6,27.7,79.0,20.03,84.0
Bangalore,2024-11-24,Asia/Kolkata,29.1,17.3,22.9,99.0,36.0,66.0,0.0,0.0,12.4,9.0,31.0,75.0,20.95,95.0
Bangalore,2024-11-25,Asia/Kolkata,27.7,17.1,22.1,99.0,37.0,68.0,0.0,0.0,11.3,10.4,31.7,66.0,18.23,100.0
Bangalore,2024-11-26,Asia/Kolkata,26.2,18.1,21.6,92.0,53.0,75.0,0.0,0.0,18.0,13.6,43.6,46.0,14.03,100.0
Bangalore,2024-11-27,Asia/Kolkata,26.4,18.9,21.7,91.0,51.0,73.0,0.0,0.0,19.9,13.9,48.6,39.0,14.39,100.0
Bangalore,2024-11-28,Asia/Kolkata,26.9,17.5,21.4,87.0,39.0,62.0,0.0,0.0,16.6,13.2,42.1,27.0,20.65,96.0
Bangalore,2024-11-29,Asia/Kolkata,25.4,18.2,21.6,77.0,59.0,66.0,0.8,2.0,20.9,14.8,51.8,26.0,13.82,100.0
Bangalore,2024-11-30,Asia/Kolkata,23.6,19.0,21.0,91.0,69.0,83.0,0.3,1.0,20.7,15.7,50.0,355.0,5.26,100.0
Bangalore,2024-12-01,Asia/Kolkata,24.5,19.9,21.4,98.0,71.0,87.0,8.0,20.0,22.3,16.8,52.6,350.0,7.26,100.0
Bangalore,2024-12-02,Asia/Kolkata,23.2,20.4,21.2,98.0,85.0,94.0,35.0,22.0,18.0,13.1,40.0,40.0,4.16,100.0
Bangalore,2024-12-03,Asia/Kolkata,26.0,20.0,22.2,99.0,71.0,89.0,4.7,8.0,13.7,9.6,31.3,119.0,13.59,89.0
Bangalore,2024-12-04,Asia/Kolkata,25.8,18.7,21.9,98.0,59.0,84.0,0.0,0.0,15.7,10.4,37.8,96.0,16.82,59.0
Bangalore,2024-12-05,Asia/Kolkata,26.1,19.8,22.2,98.0,66.0,85.0,0.8,6.0,11.1,9.6,29.5,102.0,17.09,48.0
Bangalore,2024-12-06,Asia/Kolkata,26.7,19.4,22.5,99.0,57.0,81.0,0.0,0.0,12.1,7.9,27.4,106.0,20.21,61.0
Bangalore,2024-12-07,Asia/Kolkata,27.0,19.2,22.2,99.0,59.0,83.0,0.6,2.0,11.3,7.4,27.7,103.0,19.31,43.0
Bangalore,2024-12-08,Asia/Kolkata,26.7,18.4,22.0,98.0,52.0,79.0,0.0,0.0,10.6,7.9,26.3,120.0,20.12,34.0
